Salary_Rank,uid,Player,First_Name,Last_Name,Player_Position,Abrv,Team,Salary
1326.0,Trevor DanielP,Trevor Daniel,Trevor,Daniel,P,HOU,Houston Texans,570000
1326.0,Corey ThompsonLB,Corey Thompson,Corey,Thompson,LB,BUF,Buffalo Bills,570000
1326.0,Peter KalambayiLB,Peter Kalambayi,Peter,Kalambayi,LB,HOU,Houston Texans,570000
1326.0,Tremon SmithNULL,Tremon Smith,Tremon,Smith,NULL,2TM,,570000
1326.0,Alex LightT,Alex Light,Alex,Light,T,GB,Green Bay Packers,570000
1326.0,Da'Mari ScottWR,Da'Mari Scott,Da'Mari,Scott,WR,NYG,New York Giants,570000
1326.0,Luke FalkQB,Luke Falk,Luke,Falk,QB,NYJ,New York Jets,570000
1326.0,Parry NickersonCB,Parry Nickerson,Parry,Nickerson,CB,JAX,Jacksonville Jaguars,570000
1326.0,Pete RobertsonLB,Pete Robertson,Pete,Robertson,LB,ARI,Arizona Cardinals,570000
1326.0,Russell GageWR,Russell Gage,Russell,Gage,WR,ATL,Atlanta Falcons,570000
1326.0,Cornell ArmstrongCB,Cornell Armstrong,Cornell,Armstrong,CB,HOU,Houston Texans,570000
1326.0,Ricky OrtizFB,Ricky Ortiz,Ricky,Ortiz,FB,NO,New Orleans Saints,570000
1326.0,River CracraftWR,River Cracraft,River,Cracraft,WR,DEN,Denver Broncos,570000
1326.0,Darrel WilliamsRB,Darrel Williams,Darrel,Williams,RB,KC,Kansas City Chiefs,570000
1326.0,Poona FordDT,Poona Ford,Poona,Ford,DT,SEA,Seattle Seahawks,570000
1326.0,A.J. MooreDB,A.J. Moore,A.J.,Moore,DB,HOU,Houston Texans,570000
1326.0,Charvarius WardDB,Charvarius Ward,Charvarius,Ward,DB,KC,Kansas City Chiefs,570000
1326.0,KhaDarel HodgeWR,KhaDarel Hodge,KhaDarel,Hodge,WR,CLE,Cleveland Browns,570000
1326.0,Will RedmondCB,Will Redmond,Will,Redmond,CB,GB,Green Bay Packers,570000
1326.0,Dennis GardeckLB,Dennis Gardeck,Dennis,Gardeck,LB,ARI,Arizona Cardinals,570000
1326.0,Kevin ToliverDB,Kevin Toliver,Kevin,Toliver,DB,CHI,Chicago Bears,570000
1326.0,Garrett GilbertQB,Garrett Gilbert,Garrett,Gilbert,QB,CLE,Cleveland Browns,570000
1326.0,Tim SettleDT,Tim Settle,Tim,Settle,DT,WAS,Washington Redskins,570000
1326.0,Quenton NelsonOG,Quenton Nelson,Quenton,Nelson,OG,IND,Indianapolis Colts,570000
1326.0,Breon BordersCB,Breon Borders,Breon,Borders,CB,2TM,,570000
1326.0,Taron JohnsonCB,Taron Johnson,Taron,Johnson,CB,BUF,Buffalo Bills,570000
1326.0,Kyzir WhiteS,Kyzir White,Kyzir,White,S,LAC,Los Angeles Chargers,570000
1326.0,Daniel CarlsonK,Daniel Carlson,Daniel,Carlson,K,LV,Las Vegas Raiders,570000
1326.0,Ogbonnia OkoronkwoDE,Ogbonnia Okoronkwo,Ogbonnia,Okoronkwo,DE,LAR,Los Angeles Rams,570000
1326.0,Robert FosterWR,Robert Foster,Robert,Foster,WR,BUF,Buffalo Bills,570000
1326.0,Eric SmithOG,Eric Smith,Eric,Smith,OG,NYG,New York Giants,570000
1326.0,Marcus AllenS,Marcus Allen,Marcus,Allen,S,PIT,Pittsburgh Steelers,570000
1326.0,Jeff WilsonRB,Jeff Wilson,Jeff,Wilson,RB,SF,San Francisco 49ers,570000
1326.0,Ryan LewisDB,Ryan Lewis,Ryan,Lewis,DB,3TM,,570000
1326.0,John KellyRB,John Kelly,John,Kelly,RB,LAR,Los Angeles Rams,570000
1326.0,Chris BoardLB,Chris Board,Chris,Board,LB,BAL,Baltimore Ravens,570000
1326.0,Deante BurtonWR,Deante Burton,Deante,Burton,WR,DAL,Dallas Cowboys,570000
1326.0,Dorance ArmstrongDE,Dorance Armstrong,Dorance,Armstrong,DE,DAL,Dallas Cowboys,570000
1326.0,Marcell HarrisS,Marcell Harris,Marcell,Harris,S,SF,San Francisco 49ers,570000
1326.0,Matt DickersonDE,Matt Dickerson,Matt,Dickerson,DE,TEN,Tennessee Titans,570000
1326.0,Bradley BozemanC,Bradley Bozeman,Bradley,Bozeman,C,BAL,Baltimore Ravens,570000
1326.0,Greg StromanCB,Greg Stroman,Greg,Stroman,CB,WAS,Washington Redskins,570000
1326.0,Folorunso FatukasiDT,Folorunso Fatukasi,Folorunso,Fatukasi,DT,NYJ,New York Jets,570000
1326.0,Buddy HowellRB,Buddy Howell,Buddy,Howell,RB,HOU,Houston Texans,570000
1326.0,Damion RatleyWR,Damion Ratley,Damion,Ratley,WR,CLE,Cleveland Browns,570000
1326.0,Tre FlowersSS,Tre Flowers,Tre,Flowers,SS,SEA,Seattle Seahawks,570000
1326.0,Chris JonesCB,Chris Jones,Chris,Jones,CB,ARI,Arizona Cardinals,570000
1326.0,Dane CruikshankCB,Dane Cruikshank,Dane,Cruikshank,CB,TEN,Tennessee Titans,570000
1326.0,Harvey LangiILB,Harvey Langi,Harvey,Langi,ILB,NYJ,New York Jets,570000
1326.0,Skai MooreOLB,Skai Moore,Skai,Moore,OLB,IND,Indianapolis Colts,570000
1326.0,Ray-Ray McCloudWR,Ray-Ray McCloud,Ray-Ray,McCloud,WR,CAR,Carolina Panthers,570000
1326.0,Grant HaleyCB,Grant Haley,Grant,Haley,CB,NYG,New York Giants,570000
1326.0,Boston ScottRB,Boston Scott,Boston,Scott,RB,PHI,Philadelphia Eagles,570000
1326.0,Cameron JohnstonP,Cameron Johnston,Cameron,Johnston,P,PHI,Philadelphia Eagles,570000
1326.0,Nigel HarrisOLB,Nigel Harris,Nigel,Harris,OLB,TEN,Tennessee Titans,570000
1326.0,Michael DicksonP,Michael Dickson,Michael,Dickson,P,SEA,Seattle Seahawks,570000
1326.0,Malik TurnerWR,Malik Turner,Malik,Turner,WR,SEA,Seattle Seahawks,570000
1326.0,Doug MiddletonS,Doug Middleton,Doug,Middleton,S,2TM,,570000
1326.0,Matt GonoT,Matt Gono,Matt,Gono,T,ATL,Atlanta Falcons,570000
1326.0,Michael BadgleyK,Michael Badgley,Michael,Badgley,K,LAC,Los Angeles Chargers,570000
1326.0,Efe ObadaLB,Efe Obada,Efe,Obada,LB,CAR,Carolina Panthers,570000
1326.0,Jamil DouglasOG,Jamil Douglas,Jamil,Douglas,OG,TEN,Tennessee Titans,570000
1326.0,Kaare VedvikP,Kaare Vedvik,Kaare,Vedvik,P,NYJ,New York Jets,570000
1326.0,DeAndre CarterWR,DeAndre Carter,DeAndre,Carter,WR,HOU,Houston Texans,570000
1326.0,Josh RosenQB,Josh Rosen,Josh,Rosen,QB,MIA,Miami Dolphins,570000
1326.0,Zaire FranklinLB,Zaire Franklin,Zaire,Franklin,LB,IND,Indianapolis Colts,570000
1326.0,Pharaoh BrownTE,Pharaoh Brown,Pharaoh,Brown,TE,CLE,Cleveland Browns,570000
1326.0,Calvin MunsonOLB,Calvin Munson,Calvin,Munson,OLB,MIA,Miami Dolphins,570000
1326.0,Robert DavisWR,Robert Davis,Robert,Davis,WR,2TM,,570000
1326.0,Tim PatrickWR,Tim Patrick,Tim,Patrick,WR,DEN,Denver Broncos,570000
1326.0,R.J. McIntoshDT,R.J. McIntosh,R.J.,McIntosh,DT,NYG,New York Giants,570000
1326.0,Trenton ScottT,Trenton Scott,Trenton,Scott,T,LAC,Los Angeles Chargers,570000
1326.0,Antwaun WoodsNT,Antwaun Woods,Antwaun,Woods,NT,DAL,Dallas Cowboys,570000
1326.0,Frankie LuvuLB,Frankie Luvu,Frankie,Luvu,LB,NYJ,New York Jets,570000
1326.0,De'Lance TurnerRB,De'Lance Turner,De'Lance,Turner,RB,MIA,Miami Dolphins,570000
1326.0,Keishawn BierriaILB,Keishawn Bierria,Keishawn,Bierria,ILB,2TM,,570000
1326.0,Cethan CarterTE,Cethan Carter,Cethan,Carter,TE,CIN,Cincinnati Bengals,570000
1326.0,Tim BoyleQB,Tim Boyle,Tim,Boyle,QB,GB,Green Bay Packers,570000
1326.0,Brett MaherK,Brett Maher,Brett,Maher,K,DAL,Dallas Cowboys,570000
1326.0,Marquez Valdes-ScantlingWR,Marquez Valdes-Scantling,Marquez,Valdes-Scantling,WR,GB,Green Bay Packers,570000
1326.0,Tyrell CrosbyOT,Tyrell Crosby,Tyrell,Crosby,OT,DET,Detroit Lions,570000
1326.0,Auden TateWR,Auden Tate,Auden,Tate,WR,CIN,Cincinnati Bengals,570000
1326.0,Ahmad ThomasFS,Ahmad Thomas,Ahmad,Thomas,FS,ATL,Atlanta Falcons,570000
1326.0,Jalen DavisCB,Jalen Davis,Jalen,Davis,CB,ARI,Arizona Cardinals,570000
1326.0,D.J. ReedCB,D.J. Reed,D.J.,Reed,CB,SF,San Francisco 49ers,570000
1326.0,Sean HarlowOG,Sean Harlow,Sean,Harlow,OG,ATL,Atlanta Falcons,570000
1326.0,Brandon FacysonCB,Brandon Facyson,Brandon,Facyson,CB,LAC,Los Angeles Chargers,570000
1326.0,Robert TonyanTE,Robert Tonyan,Robert,Tonyan,TE,GB,Green Bay Packers,570000
1326.0,Alexander JohnsonLB,Alexander Johnson,Alexander,Johnson,LB,DEN,Denver Broncos,570000
1326.0,Bilal NicholsDT,Bilal Nichols,Bilal,Nichols,DT,CHI,Chicago Bears,570000
1326.0,Deon YelderTE,Deon Yelder,Deon,Yelder,TE,KC,Kansas City Chiefs,570000
1326.0,Garrett DickersonTE,Garrett Dickerson,Garrett,Dickerson,TE,NYG,New York Giants,570000
1326.0,Trent SherfieldWR,Trent Sherfield,Trent,Sherfield,WR,ARI,Arizona Cardinals,570000
1326.0,Jake KumerowWR,Jake Kumerow,Jake,Kumerow,WR,GB,Green Bay Packers,570000
1326.0,Brandon ZylstraWR,Brandon Zylstra,Brandon,Zylstra,WR,CAR,Carolina Panthers,570000
1326.0,Josh SweatDE,Josh Sweat,Josh,Sweat,DE,PHI,Philadelphia Eagles,570000
1326.0,Tra CarsonHB,Tra Carson,Tra,Carson,HB,2TM,,570000
1326.0,Jordan RoosOG,Jordan Roos,Jordan,Roos,OG,SEA,Seattle Seahawks,570000
1326.0,Matthew AdamsLB,Matthew Adams,Matthew,Adams,LB,IND,Indianapolis Colts,570000
1326.0,Korey CunninghamOT,Korey Cunningham,Korey,Cunningham,OT,NE,New England Patriots,570000
1326.0,Chase EdmondsRB,Chase Edmonds,Chase,Edmonds,RB,ARI,Arizona Cardinals,570000
1326.0,Jullian TaylorDT,Jullian Taylor,Jullian,Taylor,DT,SF,San Francisco 49ers,570000
1326.0,Bradley ChubbDE,Bradley Chubb,Bradley,Chubb,DE,DEN,Denver Broncos,570000
1326.0,Trey MarshallS,Trey Marshall,Trey,Marshall,S,DEN,Denver Broncos,570000
1326.0,B.J. BelloLB,B.J. Bello,B.J.,Bello,LB,NYJ,New York Jets,570000
1326.0,Chris CovingtonLB,Chris Covington,Chris,Covington,LB,DAL,Dallas Cowboys,570000
1326.0,Jordan WhiteheadSS,Jordan Whitehead,Jordan,Whitehead,SS,TB,Tampa Bay Buccaneers,570000
1326.0,Antonio CallawayWR,Antonio Callaway,Antonio,Callaway,WR,CLE,Cleveland Browns,570000
1326.0,Mike BooneRB,Mike Boone,Mike,Boone,RB,MIN,Minnesota Vikings,570000
1326.0,Sam DarnoldQB,Sam Darnold,Sam,Darnold,QB,NYJ,New York Jets,570000
1326.0,Jason CabindaILB,Jason Cabinda,Jason,Cabinda,ILB,DET,Detroit Lions,570000
1326.0,Craig JamesCB,Craig James,Craig,James,CB,PHI,Philadelphia Eagles,570000
1326.0,Johnny MundtTE,Johnny Mundt,Johnny,Mundt,TE,LAR,Los Angeles Rams,570000
1326.0,DaeSean HamiltonWR,DaeSean Hamilton,DaeSean,Hamilton,WR,DEN,Denver Broncos,570000
1326.0,Phillip LindsayRB,Phillip Lindsay,Phillip,Lindsay,RB,DEN,Denver Broncos,570000
1326.0,Jalyn HolmesDE,Jalyn Holmes,Jalyn,Holmes,DE,MIN,Minnesota Vikings,570000
1326.0,Will RichardsonOT,Will Richardson,Will,Richardson,OT,JAX,Jacksonville Jaguars,570000
1326.0,Harrison PhillipsDT,Harrison Phillips,Harrison,Phillips,DT,BUF,Buffalo Bills,570000
1326.0,Roderick JohnsonOT,Roderick Johnson,Roderick,Johnson,OT,HOU,Houston Texans,570000
1326.0,Chris OdomDE,Chris Odom,Chris,Odom,DE,WAS,Washington Redskins,570000
1326.0,Darious WilliamsCB,Darious Williams,Darious,Williams,CB,LAR,Los Angeles Rams,570000
1326.0,Kalen BallageRB,Kalen Ballage,Kalen,Ballage,RB,MIA,Miami Dolphins,570000
1326.0,Mike FordCB,Mike Ford,Mike,Ford,CB,DET,Detroit Lions,570000
1326.0,Olasunkanmi AdeniyiDE,Olasunkanmi Adeniyi,Olasunkanmi,Adeniyi,DE,PIT,Pittsburgh Steelers,570000
1326.0,Marcell AtemanWR,Marcell Ateman,Marcell,Ateman,WR,LV,Las Vegas Raiders,570000
1326.0,Raven GreeneS,Raven Greene,Raven,Greene,S,GB,Green Bay Packers,570000
1326.0,Demone HarrisDE,Demone Harris,Demone,Harris,DE,2TM,,570000
1326.0,Nick NelsonCB,Nick Nelson,Nick,Nelson,CB,LV,Las Vegas Raiders,570000
1326.0,Troy ApkeS,Troy Apke,Troy,Apke,S,WAS,Washington Redskins,570000
1326.0,Justin MurrayT,Justin Murray,Justin,Murray,T,ARI,Arizona Cardinals,570000
1326.0,Richie JamesWR,Richie James,Richie,James,WR,SF,San Francisco 49ers,570000
1326.0,Greg JosephK,Greg Joseph,Greg,Joseph,K,TEN,Tennessee Titans,570000
1326.0,Jason SandersK,Jason Sanders,Jason,Sanders,K,MIA,Miami Dolphins,570000
1326.0,Mo Alie-CoxTE,Mo Alie-Cox,Mo,Alie-Cox,TE,IND,Indianapolis Colts,570000
1326.0,Will ClappC,Will Clapp,Will,Clapp,C,NO,New Orleans Saints,570000
1326.0,Justin JacksonRB,Justin Jackson,Justin,Jackson,RB,LAC,Los Angeles Chargers,570000
1326.0,Trey QuinnWR,Trey Quinn,Trey,Quinn,WR,WAS,Washington Redskins,570000
1326.0,Fadol BrownDE,Fadol Brown,Fadol,Brown,DE,GB,Green Bay Packers,570000
1326.0,Gus EdwardsRB,Gus Edwards,Gus,Edwards,RB,BAL,Baltimore Ravens,570000
1584.0,Parris CampbellWR,Parris Campbell,Parris,Campbell,WR,IND,Indianapolis Colts,495000
1584.0,Mark FieldsCB,Mark Fields,Mark,Fields,CB,MIN,Minnesota Vikings,495000
1584.0,Devin BushLB,Devin Bush,Devin,Bush,LB,PIT,Pittsburgh Steelers,495000
1584.0,Travin HowardOLB,Travin Howard,Travin,Howard,OLB,LAR,Los Angeles Rams,495000
1584.0,Jaleel ScottWR,Jaleel Scott,Jaleel,Scott,WR,BAL,Baltimore Ravens,495000
1584.0,L.J. CollierDL,L.J. Collier,L.J.,Collier,DL,SEA,Seattle Seahawks,495000
1584.0,Matt GayK,Matt Gay,Matt,Gay,K,TB,Tampa Bay Buccaneers,495000
1584.0,A.J. BrownWR,A.J. Brown,A.J.,Brown,WR,TEN,Tennessee Titans,495000
1584.0,Rico GaffordWR,Rico Gafford,Rico,Gafford,WR,LV,Las Vegas Raiders,495000
1584.0,Joshua MilesOT,Joshua Miles,Joshua,Miles,OT,ARI,Arizona Cardinals,495000
1584.0,Taylor RappS,Taylor Rapp,Taylor,Rapp,S,LAR,Los Angeles Rams,495000
1584.0,Marquise BrownWR,Marquise Brown,Marquise,Brown,WR,BAL,Baltimore Ravens,495000
1584.0,Daniel EkualeDL,Daniel Ekuale,Daniel,Ekuale,DL,CLE,Cleveland Browns,495000
1584.0,Jawaan TaylorOL,Jawaan Taylor,Jawaan,Taylor,OL,JAX,Jacksonville Jaguars,495000
1584.0,Trayveon WilliamsRB,Trayveon Williams,Trayveon,Williams,RB,CIN,Cincinnati Bengals,495000
1584.0,Joejuan WilliamsCB,Joejuan Williams,Joejuan,Williams,CB,NE,New England Patriots,495000
1584.0,Elgton JenkinsOL,Elgton Jenkins,Elgton,Jenkins,OL,GB,Green Bay Packers,495000
1584.0,Trysten HillDL,Trysten Hill,Trysten,Hill,DL,DAL,Dallas Cowboys,495000
1584.0,Reggie BonnafonRB,Reggie Bonnafon,Reggie,Bonnafon,RB,CAR,Carolina Panthers,495000
1584.0,Nasir AdderleyS,Nasir Adderley,Nasir,Adderley,S,LAC,Los Angeles Chargers,495000
1584.0,Miles BoykinWR,Miles Boykin,Miles,Boykin,WR,BAL,Baltimore Ravens,495000
1584.0,Rock Ya-SinCB,Rock Ya-Sin,Rock,Ya-Sin,CB,IND,Indianapolis Colts,495000
1584.0,Tony PollardRB,Tony Pollard,Tony,Pollard,RB,DAL,Dallas Cowboys,495000
1584.0,Dawson KnoxTE,Dawson Knox,Dawson,Knox,TE,BUF,Buffalo Bills,495000
1584.0,Darrius ShepherdWR,Darrius Shepherd,Darrius,Shepherd,WR,GB,Green Bay Packers,495000
1584.0,Riley RidleyWR,Riley Ridley,Riley,Ridley,WR,CHI,Chicago Bears,495000
1584.0,Damien HarrisRB,Damien Harris,Damien,Harris,RB,NE,New England Patriots,495000
1584.0,Chandler CoxRB,Chandler Cox,Chandler,Cox,RB,MIA,Miami Dolphins,495000
1584.0,Austin SeibertK,Austin Seibert,Austin,Seibert,K,CLE,Cleveland Browns,495000
1584.0,Travis HomerRB,Travis Homer,Travis,Homer,RB,SEA,Seattle Seahawks,495000
1584.0,Max ScharpingOT,Max Scharping,Max,Scharping,OT,HOU,Houston Texans,495000
1584.0,Patrick MorrisC,Patrick Morris,Patrick,Morris,C,DEN,Denver Broncos,495000
1584.0,Chuma EdogaOL,Chuma Edoga,Chuma,Edoga,OL,NYJ,New York Jets,495000
1584.0,Dexter LawrenceDL,Dexter Lawrence,Dexter,Lawrence,DL,NYG,New York Giants,495000
1584.0,Josh OliverTE,Josh Oliver,Josh,Oliver,TE,JAX,Jacksonville Jaguars,495000
1584.0,Bryan MoneDT,Bryan Mone,Bryan,Mone,DT,SEA,Seattle Seahawks,495000
1584.0,John CominskyDE,John Cominsky,John,Cominsky,DE,ATL,Atlanta Falcons,495000
1584.0,Kerrith WhyteRB,Kerrith Whyte,Kerrith,Whyte,RB,PIT,Pittsburgh Steelers,495000
1584.0,Dre'Mont JonesDL,Dre'Mont Jones,Dre'Mont,Jones,DL,DEN,Denver Broncos,495000
1584.0,Jaylon FergusonDE,Jaylon Ferguson,Jaylon,Ferguson,DE,BAL,Baltimore Ravens,495000
1584.0,Kasey RedfernP,Kasey Redfern,Kasey,Redfern,P,ATL,Atlanta Falcons,495000
1584.0,Jonathan OwensS,Jonathan Owens,Jonathan,Owens,S,HOU,Houston Texans,495000
1584.0,Michael JordanOL,Michael Jordan,Michael,Jordan,OL,CIN,Cincinnati Bengals,495000
1584.0,Dakota AllenLB,Dakota Allen,Dakota,Allen,LB,2TM,,495000
1584.0,Joe JacksonEDGE,Joe Jackson,Joe,Jackson,EDGE,DAL,Dallas Cowboys,495000
1584.0,David EdwardsOL,David Edwards,David,Edwards,OL,LAR,Los Angeles Rams,495000
1584.0,Qadree OllisonRB,Qadree Ollison,Qadree,Ollison,RB,ATL,Atlanta Falcons,495000
1584.0,David MontgomeryRB,David Montgomery,David,Montgomery,RB,CHI,Chicago Bears,495000
1584.0,Andy IsabellaWR,Andy Isabella,Andy,Isabella,WR,ARI,Arizona Cardinals,495000
1584.0,Patrick LairdRB,Patrick Laird,Patrick,Laird,RB,MIA,Miami Dolphins,495000
1584.0,Corey BallentineCB,Corey Ballentine,Corey,Ballentine,CB,NYG,New York Giants,495000
1584.0,Cam SimsWR,Cam Sims,Cam,Sims,WR,WAS,Washington Redskins,495000
1584.0,Jake BaileyP,Jake Bailey,Jake,Bailey,P,NE,New England Patriots,495000
1584.0,Shy TuttleDL,Shy Tuttle,Shy,Tuttle,DL,NO,New Orleans Saints,495000
1584.0,Keisean NixonCB,Keisean Nixon,Keisean,Nixon,CB,LV,Las Vegas Raiders,495000
1584.0,Brady SheldonLB,Brady Sheldon,Brady,Sheldon,LB,CIN,Cincinnati Bengals,495000
1584.0,Ryan HunterT,Ryan Hunter,Ryan,Hunter,T,KC,Kansas City Chiefs,495000
1584.0,Ugochukwu AmadiS,Ugochukwu Amadi,Ugochukwu,Amadi,S,SEA,Seattle Seahawks,495000
1584.0,Jakobi MeyersWR,Jakobi Meyers,Jakobi,Meyers,WR,NE,New England Patriots,495000
1584.0,Juwann WinfreeWR,Juwann Winfree,Juwann,Winfree,WR,DEN,Denver Broncos,495000
1584.0,Greg LittleOL,Greg Little,Greg,Little,OL,CAR,Carolina Panthers,495000
1584.0,Brad LundbladeC,Brad Lundblade,Brad,Lundblade,C,CAR,Carolina Panthers,495000
1584.0,Nick BosaEDGE,Nick Bosa,Nick,Bosa,EDGE,SF,San Francisco 49ers,495000
1584.0,Joe Giles-HarrisLB,Joe Giles-Harris,Joe,Giles-Harris,LB,JAX,Jacksonville Jaguars,495000
1584.0,Ben Burr-KirvenLB,Ben Burr-Kirven,Ben,Burr-Kirven,LB,SEA,Seattle Seahawks,495000
1584.0,Ryan NallRB,Ryan Nall,Ryan,Nall,RB,CHI,Chicago Bears,495000
1584.0,Beau BenzschawelG,Beau Benzschawel,Beau,Benzschawel,G,DET,Detroit Lions,495000
1584.0,Michael JacksonCB,Michael Jackson,Michael,Jackson,CB,DET,Detroit Lions,495000
1584.0,Emeke EgbuleLB,Emeke Egbule,Emeke,Egbule,LB,LAC,Los Angeles Chargers,495000
1584.0,Quinnen WilliamsDL,Quinnen Williams,Quinnen,Williams,DL,NYJ,New York Jets,495000
1584.0,Bobby OkerekeLB,Bobby Okereke,Bobby,Okereke,LB,IND,Indianapolis Colts,495000
1584.0,Dan SkipperOT,Dan Skipper,Dan,Skipper,OT,2TM,,495000
1584.0,Duke WilliamsWR,Duke Williams,Duke,Williams,WR,BUF,Buffalo Bills,495000
1584.0,Shareef MillerEDGE,Shareef Miller,Shareef,Miller,EDGE,PHI,Philadelphia Eagles,495000
1584.0,Dwayne HaskinsQB,Dwayne Haskins,Dwayne,Haskins,QB,WAS,Washington Redskins,495000
1584.0,Fred JohnsonG,Fred Johnson,Fred,Johnson,G,CIN,Cincinnati Bengals,495000
1584.0,Jerry TilleryDL,Jerry Tillery,Jerry,Tillery,DL,LAC,Los Angeles Chargers,495000
1584.0,Amani HookerS,Amani Hooker,Amani,Hooker,S,TEN,Tennessee Titans,495000
1584.0,Benny SnellNULL,Benny Snell,Benny,Snell,NULL,PIT,Pittsburgh Steelers,495000
1584.0,Ty JohnsonRB,Ty Johnson,Ty,Johnson,RB,DET,Detroit Lions,495000
1584.0,Rolan MilliganS,Rolan Milligan,Rolan,Milligan,S,IND,Indianapolis Colts,495000
1584.0,Scott MillerWR,Scott Miller,Scott,Miller,WR,TB,Tampa Bay Buccaneers,495000
1584.0,Oshane XiminesEDGE,Oshane Ximines,Oshane,Ximines,EDGE,NYG,New York Giants,495000
1584.0,Brandon KnightT,Brandon Knight,Brandon,Knight,T,DAL,Dallas Cowboys,495000
1584.0,John AtkinsDT,John Atkins,John,Atkins,DT,DET,Detroit Lions,495000
1584.0,Duke ShelleyCB,Duke Shelley,Duke,Shelley,CB,CHI,Chicago Bears,495000
1584.0,Devin WhiteLB,Devin White,Devin,White,LB,TB,Tampa Bay Buccaneers,495000
1584.0,Julian LoveCB,Julian Love,Julian,Love,CB,NYG,New York Giants,495000
1584.0,Josh WoodsLB,Josh Woods,Josh,Woods,LB,CHI,Chicago Bears,495000
1584.0,Bobby EvansOL,Bobby Evans,Bobby,Evans,OL,LAR,Los Angeles Rams,495000
1584.0,Andre PattonWR,Andre Patton,Andre,Patton,WR,LAC,Los Angeles Chargers,495000
1584.0,Byron MurphyCB,Byron Murphy,Byron,Murphy,CB,ARI,Arizona Cardinals,495000
1584.0,Azeez Al-ShaairLB,Azeez Al-Shaair,Azeez,Al-Shaair,LB,SF,San Francisco 49ers,495000
1584.0,Jeremy ReavesFS,Jeremy Reaves,Jeremy,Reaves,FS,WAS,Washington Redskins,495000
1584.0,Deionte ThompsonS,Deionte Thompson,Deionte,Thompson,S,ARI,Arizona Cardinals,495000
1584.0,David QuessenberryOT,David Quessenberry,David,Quessenberry,OT,TEN,Tennessee Titans,495000
1584.0,Austin CuttingLS,Austin Cutting,Austin,Cutting,LS,MIN,Minnesota Vikings,495000
1584.0,Daniel JonesQB,Daniel Jones,Daniel,Jones,QB,NYG,New York Giants,495000
1584.0,Cody FordOL,Cody Ford,Cody,Ford,OL,BUF,Buffalo Bills,495000
1584.0,Kevin StrongDT,Kevin Strong,Kevin,Strong,DT,DET,Detroit Lions,495000
1584.0,Tommy SweeneyTE,Tommy Sweeney,Tommy,Sweeney,TE,BUF,Buffalo Bills,495000
1584.0,Kyle PhillipsDL,Kyle Phillips,Kyle,Phillips,DL,NYJ,New York Jets,495000
1584.0,Damion WillisWR,Damion Willis,Damion,Willis,WR,CIN,Cincinnati Bengals,495000
1584.0,Ross PierschbacherOL,Ross Pierschbacher,Ross,Pierschbacher,OL,WAS,Washington Redskins,495000
1584.0,Michael DogbeDL,Michael Dogbe,Michael,Dogbe,DL,ARI,Arizona Cardinals,495000
1584.0,Jaquan JohnsonCB,Jaquan Johnson,Jaquan,Johnson,CB,BUF,Buffalo Bills,495000
1584.0,Rashad FentonCB,Rashad Fenton,Rashad,Fenton,CB,KC,Kansas City Chiefs,495000
1584.0,JJ Arcega-WhitesideWR,JJ Arcega-Whiteside,JJ,Arcega-Whiteside,WR,PHI,Philadelphia Eagles,495000
1584.0,Terry McLaurinWR,Terry McLaurin,Terry,McLaurin,WR,WAS,Washington Redskins,495000
1584.0,Christian BlakeWR,Christian Blake,Christian,Blake,WR,ATL,Atlanta Falcons,495000
1584.0,Mecole HardmanWR,Mecole Hardman,Mecole,Hardman,WR,KC,Kansas City Chiefs,495000
1584.0,Rob McCrayLB,Rob McCray,Rob,McCray,LB,CLE,Cleveland Browns,495000
1584.0,Austin BryantEDGE,Austin Bryant,Austin,Bryant,EDGE,DET,Detroit Lions,495000
1584.0,Donovan WilsonS,Donovan Wilson,Donovan,Wilson,S,DAL,Dallas Cowboys,495000
1584.0,Cole MazzaLS,Cole Mazza,Cole,Mazza,LS,LAC,Los Angeles Chargers,495000
1584.0,Justin LayneCB,Justin Layne,Justin,Layne,CB,PIT,Pittsburgh Steelers,495000
1584.0,Donovan OlumbaCB,Donovan Olumba,Donovan,Olumba,CB,DAL,Dallas Cowboys,495000
1584.0,Evan BaylisTE,Evan Baylis,Evan,Baylis,TE,GB,Green Bay Packers,495000
1584.0,Nate HerbigG,Nate Herbig,Nate,Herbig,G,PHI,Philadelphia Eagles,495000
1584.0,Alex SingletonLB,Alex Singleton,Alex,Singleton,LB,PHI,Philadelphia Eagles,495000
1584.0,Darryl JohnsonDE,Darryl Johnson,Darryl,Johnson,DE,BUF,Buffalo Bills,495000
1584.0,Johnathan AbramS,Johnathan Abram,Johnathan,Abram,S,LV,Las Vegas Raiders,495000
1584.0,Trayvon HendersonS,Trayvon Henderson,Trayvon,Henderson,S,CIN,Cincinnati Bengals,495000
1584.0,Lonnie JohnsonCB,Lonnie Johnson,Lonnie,Johnson,CB,HOU,Houston Texans,495000
1584.0,Shaq CalhounG,Shaq Calhoun,Shaq,Calhoun,G,MIA,Miami Dolphins,495000
1584.0,Cole LukeCB,Cole Luke,Cole,Luke,CB,CAR,Carolina Panthers,495000
1584.0,Jace SternbergerTE,Jace Sternberger,Jace,Sternberger,TE,GB,Green Bay Packers,495000
1584.0,David BloughQB,David Blough,David,Blough,QB,DET,Detroit Lions,495000
